"Checked"	"Protein Group FDR Confidence: Combined"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. Protein Group q-value: Combined"	"Exp. Protein q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Protein Unique Peptides"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score CHIMERYS on Ardia Server: CHIMERYS on Ardia Server"	"# Peptides (by Search Engine): CHIMERYS on Ardia Server"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"Gene ID"	"Reactome Pathways"	"# Protein Pathway Groups"	"# Razor Peptides"	"Abundance: F4: Sample, AS, RA, kd, d7"	"Abundance: F5: Sample, AS, RA, kd, d7"	"Abundance: F6: Sample, AS, RA, kd, d7"	"Abundance: F10: Sample, AS, RA, sc, d7"	"Abundance: F11: Sample, AS, RA, sc, d7"	"Abundance: F12: Sample, AS, RA, sc, d7"	"Abundance: F16: Sample, BE, RA, kd, d7"	"Abundance: F17: Sample, BE, RA, kd, d7"	"Abundance: F18: Sample, BE, RA, kd, d7"	"Abundance: F22: Sample, BE, RA, sc, d7"	"Abundance: F23: Sample, BE, RA, sc, d7"	"Abundance: F24: Sample, BE, RA, sc, d7"	"Found in Sample: F4: Sample, AS, RA, kd, d7"	"Found in Sample: F5: Sample, AS, RA, kd, d7"	"Found in Sample: F6: Sample, AS, RA, kd, d7"	"Found in Sample: F10: Sample, AS, RA, sc, d7"	"Found in Sample: F11: Sample, AS, RA, sc, d7"	"Found in Sample: F12: Sample, AS, RA, sc, d7"	"Found in Sample: F16: Sample, BE, RA, kd, d7"	"Found in Sample: F17: Sample, BE, RA, kd, d7"	"Found in Sample: F18: Sample, BE, RA, kd, d7"	"Found in Sample: F22: Sample, BE, RA, sc, d7"	"Found in Sample: F23: Sample, BE, RA, sc, d7"	"Found in Sample: F24: Sample, BE, RA, sc, d7"	"# Protein Groups"	"Modifications"	"Abundances (Grouped): AS, RA, kd, d7"	"Abundances (Grouped): AS, RA, sc, d7"	"Abundances (Grouped): BE, RA, kd, d7"	"Abundances (Grouped): BE, RA, sc, d7"	"Abundances (Grouped) CV [%]: AS, RA, kd, d7"	"Abundances (Grouped) CV [%]: AS, RA, sc, d7"	"Abundances (Grouped) CV [%]: BE, RA, kd, d7"	"Abundances (Grouped) CV [%]: BE, RA, sc, d7"
"False"	"High"	"High"	"IsMasterProtein"	"P35579"	"Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4"	"0.00000"	"0.00000"	"709.930"	"62"	"122"	"2482"	"0"	"101"	"1960"	"226.4"	"5.60"	"1082.31"	"123"	"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;stress response;transport;developmental processes;signal transduction;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component"	"signal transduction activity or receptor binding;cytoskeletal activity;other molecular function"	"Pf00063, Pf01576, Pf02736"	"4627"	"ENSG00000100345"	"MYH9"	"A8K6E4; hsa:4627; O60805; P35579; Q60FE2; Q86T83"	"Regulation of actin dynamics for phagocytic cup formation; FCGR3A-mediated phagocytosis; Sensory processing of sound by inner hair cells of the cochlea; Sensory processing of sound by outer hair cells of the cochlea; Translocation of SLC2A4 (GLUT4) to the plasma membrane; Signaling by ALK fusions and activated point mutants; RHO GTPases activate CIT; EPHA-mediated growth cone collapse; Sema4D induced cell migration and growth-cone collapse; RHO GTPases activate PKNs; RHO GTPases Activate ROCKs; RHO GTPases activate PAKs; CD163 mediating an anti-inflammatory response"	"17"	"24"	"204340470.012695"	"262512638.493164"	"233634612.230469"	"116786716.374023"	"157451168.454102"	"80319218.0200195"	"258626505.590576"	"249335674.549316"	"248638116.884277"	"377192808.751953"	"475081.921386719"	"361168301.834961"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"233634612.230469"	"116786716.374023"	"249335674.549316"	"361168301.834961"	"12.46"	"32.65"	"2.21"	"86.50"
"False"	"High"	"High"	"IsMasterProtein"	"Q63HN8"	"E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens OX=9606 GN=RNF213 PE=1 SV=3"	"0.00000"	"0.00000"	"706.300"	"49"	"208"	"2018"	"0"	"207"	"5207"	"591.0"	"6.48"	"627.66"	"210"	"cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;developmental processes;other biological processes"	"cytosol;nucleus;other cell component"	"other molecular function"	"Pf00097, Pf20173"	"57674"	"ENSG00000173821"	"RNF213"	"C9JCP4; D6RI12; F8WKS1; hsa:57674; Q63HN8; Q658P6; Q69YK7; Q6MZR1; Q8IWF4; Q8IZX1; Q8IZX2; Q8N406; Q8TEU0; Q9H6C9; Q9H6H9; Q9H6P3; Q9H8A9; Q9HCF4; Q9HCL8"	"Signaling by ALK fusions and activated point mutants; Antigen processing: Ubiquitination & Proteasome degradation; Suppression of apoptosis"	"3"	"1"	"49126032.3088379"	"67616830.7817383"	"50662326.6323242"	"21060752.8995361"	"28070845.5266113"	"13923185.3939209"	"12398278.4558105"	"9941480.11328125"	"10917567.703125"	"10441372.1655273"	""	"10053959.7385254"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"50662326.6323242"	"21060752.8995361"	"10917567.703125"	"10245835.0253736"	"18.39"	"33.66"	"11.16"	"2.67"
"False"	"High"	"High"	"IsMasterProtein"	"Q9Y490"	"Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3"	"0.00000"	"0.00000"	"666.166"	"62"	"129"	"2158"	"0"	"113"	"2541"	"269.6"	"6.07"	"966.65"	"129"	"cell adhesion;cell organization and biogenesis;signal transduction;other biological processes"	"non-structural extracellular;plasma membrane;other membranes;cytosol;cytoskeleton;other cell component"	"signal transduction activity or receptor binding;cytoskeletal activity;other molecular function"	"Pf00373, Pf01608, Pf02174, Pf08913, Pf09141, Pf16511, Pf21692, Pf21865, Pf21896, Pf25177"	"7094"	"ENSG00000137076"	"TLN1"	"A0A1S5UZ07; A6NMY0; hsa:7094; Q86YD0; Q9NZQ2; Q9UHH8; Q9UPX3; Q9Y490"	"Platelet degranulation ; Signaling by BRAF and RAF1 fusions; High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells; XBP1(S) activates chaperone genes; SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion; Smooth Muscle Contraction; Signaling by moderate kinase activity BRAF mutants; Paradoxical activation of RAF signaling by kinase inactive BRAF; Signaling downstream of RAS mutants; Signaling by RAF1 mutants; MAP2K and MAPK activation; Signaling by high-kinase activity BRAF mutants; GRB2:SOS provides linkage to MAPK signaling for Integrins ; p130Cas linkage to MAPK signaling for integrins"	"19"	"18"	"165715340.992188"	"211619008.978516"	"183082597.154053"	"74489818.7473145"	"104088163.01709"	"57955282.1337891"	"116913819.530762"	"113530172.1604"	"115893748.676758"	"123959135.87439"	"126558.383789063"	"120864597.666992"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"183082597.154053"	"74489818.7473145"	"115893748.676758"	"120864597.666992"	"12.41"	"29.64"	"1.50"	"86.49"
"False"	"High"	"High"	"IsMasterProtein"	"Q8WXH0"	"Nesprin-2 OS=Homo sapiens OX=9606 GN=SYNE2 PE=1 SV=3"	"0.00000"	"0.00000"	"650.677"	"44"	"253"	"1823"	"0"	"252"	"6885"	"795.9"	"5.36"	"416.50"	"254"	"cell organization and biogenesis;transport;developmental processes;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;mitochondrion;ER/Golgi;nucleus;other cell component"	"cytoskeletal activity;other molecular function"	"Pf00307, Pf00435, Pf10541, Pf25034, Pf25035"	"23224"	"ENSG00000054654"	"SYNE2"	"B4DND7; B4DPR6; hsa:23224; I6XXQ5; Q540G1; Q86YP9; Q8N1S3; Q8NF49; Q8TER7; Q8WWW3; Q8WWW4; Q8WWW5; Q8WXH0; Q8WXH1; Q9NU50; Q9UFQ4; Q9Y2L4; Q9Y4R1"	"Meiotic synapsis"	"7"	"1"	"8113787.40441895"	"9469172.64990234"	"6211689.74121094"	"2250395.99853516"	"3657848.80419922"	"1283743.13500977"	"22757068.9073486"	"17652333.4047852"	"23463423.9677734"	"19645663.6640625"	""	"18657579.1281738"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"8113787.40441895"	"2250395.99853516"	"22757068.9073486"	"19145248.0876518"	"20.63"	"49.80"	"14.89"	"3.65"
"False"	"High"	"High"	"IsMasterProtein"	"P49792"	"E3 SUMO-protein ligase RanBP2 OS=Homo sapiens OX=9606 GN=RANBP2 PE=1 SV=2"	"0.00000"	"0.00000"	"647.495"	"63"	"165"	"2068"	"0"	"113"	"3224"	"358.0"	"6.20"	"841.90"	"165"	"protein metabolism;other metabolic processes;transport;other biological processes"	"other membranes;cytosol;nucleus;other cell component"	"enzyme regulator activity;nucleic acid binding activity;other molecular function"	"Pf00160, Pf00638, Pf00641, Pf12185"	"5903"	"ENSG00000153201"	"RANBP2"	"hsa:5903; P49792; Q13074; Q15280; Q53TE2; Q59FH7"	"RHO GTPases Activate Formins; tRNA processing in the nucleus; Separation of Sister Chromatids; Viral Messenger RNA Synthesis; Transcriptional regulation by small RNAs; HCMV Late Events; Resolution of Sister Chromatid Cohesion; HCMV Early Events; EML4 and NUDC in mitotic spindle formation; ISG15 antiviral mechanism; Transport of the SLBP independent Mature mRNA; Transport of the SLBP Dependant Mature mRNA; Transport of Mature mRNA Derived from an Intronless Transcript; Transport of Mature mRNA derived from an Intron-Containing Transcript; Rev-mediated nuclear export of HIV RNA; Transport of Ribonucleoproteins into the Host Nucleus; NS1 Mediated Effects on Host Pathways; NEP/NS2 Interacts with the Cellular Export Machinery; Regulation of Glucokinase by Glucokinase Regulatory Protein; Nuclear import of Rev protein; Vpr-mediated nuclear import of PICs; IPs transport between nucleus and cytosol; IP3 and IP4 transport between cytosol and nucleus; IP6 and IP7 transport between cytosol and nucleus; snRNP Assembly; SUMOylation of DNA damage response and repair proteins; SUMOylation of ubiquitinylation proteins; Nuclear Pore Complex (NPC) Disassembly; Regulation of HSF1-mediated heat shock response; SUMOylation of SUMOylation proteins; SUMOylation of chromatin organization proteins; SUMOylation of RNA binding proteins; SUMOylation of DNA replication proteins; Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC); SARS-CoV-2 activates/modulates innate and adaptive immune responses; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Signaling by ALK fusions and activated point mutants"	"38"	"59"	"56453221.7680664"	"74936189.0922852"	"57541638.9912109"	"25020545.8134766"	"34793337.708252"	"19246908.3706055"	"60156962.4213867"	"52763043.5263672"	"60402648.3920898"	"51908691.6401367"	"64048.2691650391"	"52976568.7529297"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"57541638.9912109"	"25020545.8134766"	"60156962.4213867"	"51908691.6401367"	"16.47"	"29.82"	"7.51"	"86.46"
"False"	"High"	"High"	"IsMasterProtein"	"P21333"	"Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4"	"0.00000"	"0.00000"	"645.452"	"66"	"135"	"2226"	"0"	"121"	"2647"	"280.6"	"6.06"	"1148.62"	"135"	"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes"	"non-structural extracellular;plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component"	"signal transduction activity or receptor binding;cytoskeletal activity;other molecular function"	"Pf00307, Pf00630"	"2316"	"ENSG00000196924"	"FLNA"	"E9KL45; hsa:2316; P21333; Q5HY53; Q5HY55; Q8NF52"	"OAS antiviral response; Platelet degranulation ; RHO GTPases activate PAKs; GP1b-IX-V activation signalling; Cell-extracellular matrix interactions"	"14"	"0"	"275308265.625977"	"349609009.855469"	"330681620.918213"	"177469777.148926"	"212205051.87207"	"117598491.985352"	"255324891.067383"	"245191820.967773"	"249663765.32666"	"290416523.259033"	"406379.734863281"	"295532698.516602"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"330681620.918213"	"177469777.148926"	"249663765.32666"	"290416523.259033"	"12.12"	"28.30"	"2.03"	"86.43"
"False"	"High"	"High"	"IsMasterProtein"	"Q92616"	"Stalled ribosome sensor GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=7"	"0.00000"	"0.00000"	"643.858"	"61"	"144"	"2156"	"0"	"144"	"2671"	"292.5"	"7.43"	"948.03"	"144"	"cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;signal transduction;other biological processes"	"cytosol;translational apparatus;other cell component"	"enzyme regulator activity;other molecular function"	"Pf24984, Pf24993, Pf25786"	"10985"	"ENSG00000089154"	"GCN1"	"A8KAY1; hsa:10985; O95001; O95651; Q6P2S3; Q86X65; Q8N5I5; Q8WU80; Q92616; Q99736; Q9UE60"	"Response of EIF2AK4 (GCN2) to amino acid deficiency"	"1"	"0"	"140456656.439941"	"176758566.699219"	"150598363.689941"	"67061199.1176758"	"95696130.6795654"	"48891342.9907227"	"66223621.8352051"	"56711583.0736084"	"62462332.5655518"	"63021338.0227051"	"11605.1821289063"	"62223947.7473145"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"150598363.689941"	"67061199.1176758"	"62462332.5655518"	"62223947.7473145"	"12.01"	"33.45"	"7.75"	"86.58"
"False"	"High"	"High"	"IsMasterProtein"	"Q14315"	"Filamin-C OS=Homo sapiens OX=9606 GN=FLNC PE=1 SV=3"	"0.00000"	"0.00000"	"630.904"	"69"	"146"	"2046"	"0"	"128"	"2725"	"290.8"	"5.97"	"967.85"	"146"	"cell organization and biogenesis"	"plasma membrane;other membranes;cytosol;cytoskeleton;other cell component"	"cytoskeletal activity;other molecular function"	"Pf00307, Pf00630"	"2318"	"ENSG00000128591"	"FLNC"	"B2ZZ88; hsa:2318; O95303; Q07985; Q14315; Q9NS12; Q9NYE5; Q9UMR8; Q9Y503"	"Cell-extracellular matrix interactions"	"6"	"18"	"207205196.196045"	"272120706.493896"	"250191754.815369"	"134003169.638672"	"173296955.812378"	"96483274.1118164"	"74866979.4606934"	"75290704.3664551"	"78938989.7202148"	"107406251.063477"	"22403.2209472656"	"107583515.91748"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"250191754.815369"	"134003169.638672"	"75290704.3664551"	"107406251.063477"	"13.58"	"28.54"	"2.93"	"86.58"
"False"	"High"	"High"	"IsMasterProtein"	"Q14980"	"Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2"	"0.00000"	"0.00000"	"627.809"	"67"	"123"	"1714"	"0"	"121"	"2115"	"238.1"	"5.78"	"684.77"	"123"	"cell cycle OR cell proliferation;cell organization and biogenesis;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component"	"cytoskeletal activity;other molecular function"	"Pf21670"	"4926"	"ENSG00000137497"	"NUMA1"	"H0YH75; hsa:4926; Q14980; Q14981; Q9BTE9"	"Recruitment of NuMA to mitotic centrosomes; Mitotic Prophase"	"5"	"2"	"28484033.9291992"	"38177284.4345703"	"30597057.9526367"	"13011548.0932617"	"19051775.7624512"	"12154110.2290039"	"166122901.243652"	"138709450.496094"	"153951930.232422"	"148471493.644531"	"78374.587890625"	"135156827.25061"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"30597057.9526367"	"13011548.0932617"	"153951930.232422"	"135156827.25061"	"15.72"	"25.51"	"8.98"	"86.82"
"False"	"High"	"High"	"IsMasterProtein"	"Q14789"	"Golgin subfamily B member 1 OS=Homo sapiens OX=9606 GN=GOLGB1 PE=1 SV=2"	"0.00000"	"0.00000"	"620.214"	"66"	"180"	"1887"	"0"	"179"	"3259"	"375.8"	"5.00"	"528.92"	"181"	"cell organization and biogenesis;other biological processes"	"other membranes;cytosol;ER/Golgi"	"nucleic acid binding activity"	""	"2804"	"ENSG00000173230"	"GOLGB1"	"B2ZZ91; D3DN92; E7EP74; F1T0J2; hsa:2804; Q14398; Q14789"	"Golgi Associated Vesicle Biogenesis; COPI-mediated anterograde transport; Signaling by FLT3 fusion proteins"	"3"	"1"	"33292405.0480957"	"38657505.8493652"	"33787568.2255859"	"15382396.7202148"	"22073732.4814453"	"15829463.3674316"	"20694593.9130859"	"21101368.9169922"	"20061462.8632813"	"19301136.859375"	"4148.45361328125"	"19031226.859375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"33787568.2255859"	"15829463.3674316"	"20694593.9130859"	"19031226.859375"	"8.41"	"21.06"	"2.54"	"86.58"
"False"	"High"	"High"	"IsMasterProtein"	"P35580"	"Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3"	"0.00000"	"0.00000"	"603.080"	"63"	"122"	"1910"	"0"	"101"	"1976"	"228.9"	"5.54"	"799.90"	"123"	"cell adhesion;cell cycle OR cell proliferation;cell organization and biogenesis;stress response;transport;developmental processes;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;other cell component"	"cytoskeletal activity;nucleic acid binding activity;other molecular function"	"Pf00063, Pf00612, Pf01576, Pf02736"	"4628"	"ENSG00000133026"	"MYH10"	"B2RWP9; D3DTS1; F8VTL3; hsa:4628; P35580; Q12989; Q149N3; Q149N4; Q16087; Q4LE45; Q6PK16; Q9BWG0"	"Sema4D induced cell migration and growth-cone collapse; EPHA-mediated growth cone collapse; RHO GTPases activate PAKs; RHO GTPases activate CIT; RHO GTPases activate PKNs; RHO GTPases Activate ROCKs"	"7"	"4"	"86041337.7780762"	"108307060.67334"	"83712724.4077148"	"29620853.0644531"	"43953309.3789063"	"19298489.4082031"	"118112009.358887"	"106400366.564941"	"111929506.273438"	"86546288.1005859"	"26441.39453125"	"80120794.2458496"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"86041337.7780762"	"29620853.0644531"	"111929506.273438"	"80120794.2458496"	"14.65"	"40.00"	"5.22"	"86.75"
"False"	"High"	"High"	"IsMasterProtein"	"Q7Z6Z7"	"E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens OX=9606 GN=HUWE1 PE=1 SV=3"	"0.00000"	"0.00000"	"601.477"	"43"	"148"	"2039"	"0"	"148"	"4374"	"481.6"	"5.22"	"755.38"	"149"	"cell organization and biogenesis;protein metabolism;DNA metabolism;other metabolic processes;stress response;other biological processes"	"non-structural extracellular;other membranes;cytosol;mitochondrion;ER/Golgi;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00632, Pf02825, Pf06012, Pf06025, Pf14377, Pf22562"	"10075"	"ENSG00000086758"	"HUWE1"	"hsa:10075; O15029; Q4G2Z2; Q5H961; Q6P4D0; Q7Z6Z7; Q8NG67; Q9BUI0; Q9HCJ4; Q9NSL6; Q9P0A9"	"Antigen processing: Ubiquitination & Proteasome degradation; Neutrophil degranulation"	"2"	"0"	"50705236.862793"	"67752251.2160645"	"53058977.6147461"	"20647551.8876953"	"28351135.2944336"	"13170755.7880859"	"50967140.3081055"	"46231950.9746094"	"49976679.972168"	"39509161.3720703"	"25542.9968261719"	"41816370.293457"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"53058977.6147461"	"20647551.8876953"	"49976679.972168"	"39509161.3720703"	"16.16"	"36.63"	"5.09"	"86.63"
"False"	"High"	"High"	"IsMasterProtein"	"P46821"	"Microtubule-associated protein 1B OS=Homo sapiens OX=9606 GN=MAP1B PE=1 SV=2"	"0.00000"	"0.00000"	"593.766"	"55"	"107"	"1839"	"0"	"105"	"2468"	"270.5"	"4.81"	"856.37"	"107"	"cell organization and biogenesis;stress response;transport;developmental processes;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;other cell component"	"cytoskeletal activity;other molecular function"	"Pf00414, Pf23415, Pf25281"	"4131"	"ENSG00000131711"	"MAP1B"	"A2BDK5; hsa:4131; P46821"	"RSV-host interactions"	"5"	"2"	"102433661.883789"	"133661711.751465"	"114991247.731445"	"53172958.640625"	"69475658.4519043"	"40467476.5046387"	"232227176.661133"	"238365182.273438"	"247000554.47168"	"243901319.04541"	"1221424.54956055"	"242455988.741211"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"114991247.731445"	"53172958.640625"	"238365182.273438"	"242455988.741211"	"13.43"	"26.74"	"3.10"	"85.95"
"False"	"High"	"High"	"IsMasterProtein"	"P49327"	"Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3"	"0.00000"	"0.00000"	"574.190"	"61"	"117"	"1895"	"0"	"116"	"2511"	"273.3"	"6.44"	"883.73"	"118"	"other metabolic processes;stress response;other biological processes"	"plasma membrane;other membranes;cytosol;ER/Golgi;other cell component"	"other molecular function"	"Pf00107, Pf00109, Pf00550, Pf00698, Pf00975, Pf02801, Pf08242, Pf08659, Pf16197, Pf21089, Pf21149"	"2194"	"ENSG00000169710"	"FASN"	"hsa:2194; P49327; Q13479; Q16702; Q4LE83; Q6P4U5; Q6SS02; Q969R1; Q96C68; Q96IT0"	"ChREBP activates metabolic gene expression; Activation of gene expression by SREBF (SREBP); Fatty acyl-CoA biosynthesis; NR1H2 & NR1H3 regulate gene expression linked to lipogenesis; Vitamin B5 (pantothenate) metabolism"	"18"	"1"	"200397730.782471"	"273823864.313477"	"222099857.147461"	"95729907.2265625"	"133358052.914063"	"59740769.8549805"	"191674323.308594"	"171041028.414063"	"185707999.629395"	"119172944.197266"	"67411.8781738281"	"134198702.003906"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"222099857.147461"	"95729907.2265625"	"185707999.629395"	"119172944.197266"	"16.25"	"38.24"	"5.81"	"86.99"
"False"	"High"	"High"	"IsMasterProtein"	"P12270"	"Nucleoprotein TPR OS=Homo sapiens OX=9606 GN=TPR PE=1 SV=3"	"0.00000"	"0.00000"	"554.067"	"51"	"112"	"1728"	"0"	"111"	"2363"	"267.1"	"5.02"	"716.13"	"113"	"cell cycle OR cell proliferation;cell organization and biogenesis;other metabolic processes;stress response;transport;signal transduction;other biological processes"	"other membranes;cytoskeleton;nucleus;other cell component"	"cytoskeletal activity;nucleic acid binding activity;other molecular function"	"Pf07926, Pf25481, Pf25785"	"7175"	"ENSG00000047410"	"TPR"	"hsa:7175; P12270; Q15624; Q15655; Q5SWY0; Q99968"	"Transport of Mature mRNA derived from an Intron-Containing Transcript; HCMV Late Events; HCMV Early Events; ISG15 antiviral mechanism; Transport of the SLBP independent Mature mRNA; Transport of the SLBP Dependant Mature mRNA; Transport of Mature mRNA Derived from an Intronless Transcript; Rev-mediated nuclear export of HIV RNA; Transport of Ribonucleoproteins into the Host Nucleus; NS1 Mediated Effects on Host Pathways; Viral Messenger RNA Synthesis; NEP/NS2 Interacts with the Cellular Export Machinery; Regulation of Glucokinase by Glucokinase Regulatory Protein; Nuclear import of Rev protein; Vpr-mediated nuclear import of PICs; IPs transport between nucleus and cytosol; IP3 and IP4 transport between cytosol and nucleus; IP6 and IP7 transport between cytosol and nucleus; snRNP Assembly; SUMOylation of DNA damage response and repair proteins; SUMOylation of ubiquitinylation proteins; Nuclear Pore Complex (NPC) Disassembly; Regulation of HSF1-mediated heat shock response; SUMOylation of SUMOylation proteins; SUMOylation of chromatin organization proteins; SUMOylation of RNA binding proteins; SUMOylation of DNA replication proteins; Transcriptional regulation by small RNAs; Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC); tRNA processing in the nucleus; SARS-CoV-2 activates/modulates innate and adaptive immune responses; Signaling by ALK fusions and activated point mutants"	"32"	"1"	"85970550.90625"	"108449356.135742"	"94317842.3181152"	"41872019.5063477"	"54955088.1801758"	"32933906.213623"	"98653062.9291992"	"91282502.5585938"	"97827933.7460938"	"77621312.9277344"	"87173.6618652344"	"71466436.3881836"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"94317842.3181152"	"41872019.5063477"	"97827933.7460938"	"71466436.3881836"	"11.81"	"25.61"	"4.21"	"86.67"
"False"	"High"	"High"	"IsMasterProtein"	"Q9NU22"	"Midasin OS=Homo sapiens OX=9606 GN=MDN1 PE=1 SV=2"	"0.00000"	"0.00000"	"546.572"	"43"	"186"	"1864"	"0"	"185"	"5596"	"632.4"	"5.68"	"502.47"	"187"	"cell organization and biogenesis;transport"	"cytosol;cytoskeleton;nucleus;other cell component"	"other molecular function"	"Pf07728, Pf17865, Pf17867, Pf21108"	"23195"	"ENSG00000112159"	"MDN1"	"hsa:23195; O15019; Q5T794; Q9NU22"	""	"1"	"1"	"16468264.8855591"	"23155423.3669434"	"17478918.5837402"	"7219120.67700195"	"9629953.18310547"	"4777819.29101563"	"21505631.7788617"	"17298422.6171875"	"19627521.6602783"	"13144262.3098145"	""	"16499880.3491211"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"17478918.5837402"	"7219120.67700195"	"19627521.6602783"	"14726803.9774216"	"18.94"	"33.65"	"10.82"	"16.01"
"False"	"High"	"High"	"IsMasterProtein"	"O75643"	"U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2"	"0.00000"	"0.00000"	"513.121"	"62"	"116"	"1761"	"0"	"115"	"2136"	"244.4"	"6.06"	"776.42"	"116"	"cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes"	"plasma membrane;other membranes;nucleus;other cell component"	"other molecular function"	"Pf00270, Pf00271, Pf02889, Pf18149, Pf21188, Pf23445"	"23020"	"ENSG00000144028"	"SNRNP200"	"hsa:23020; O75643; O94884; Q6NZY0; Q6PX59; Q8NBE6; Q96IF2; Q9H7S0"	"mRNA Splicing - Major Pathway; mRNA Splicing - Minor Pathway"	"4"	"1"	"99707606.4655762"	"133983102.145996"	"109737426.094727"	"43306498.4082031"	"64909030.4355469"	"27927729.1184082"	"111232907.704102"	"94642121.081543"	"109078596.82373"	"69159505.2226563"	"34751.6997070313"	"80047246.402832"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"109737426.094727"	"43306498.4082031"	"109078596.82373"	"69159505.2226563"	"15.39"	"40.94"	"8.59"	"87.23"
